10.32,6.99,32.89,27.22,21.37,55.63,39.34,39.21,27.57,82.04,91.19,70.98,133.16,98.87,95.25,104.66,131.80,223.35,102.78,181.24,249.38,157.85,206.98,87.82,291.23,217.60,157.59,350.28,279.04,246.44,241.75,104.94,369.79,242.75,260.24,338.35,227.16,250.85,184.96,293.86,273.58,104.30,182.49,226.05,161.33,173.44,105.11,137.32,195.17,72.70,99.70,123.49,74.28,73.19,51.65,46.83,65.85,31.67,28.29,34.26,23.10,23.88,20.98,12.72
29.60,11.60,33.06,33.24,20.32,24.48,63.17,51.60,32.60,92.42,72.32,83.86,91.87,44.45,154.14,106.69,143.38,202.45,132.97,163.39,107.19,297.99,186.77,146.08,327.20,243.90,252.71,216.66,350.99,346.01,123.36,278.84,310.82,215.89,275.03,133.20,232.88,262.97,203.10,273.69,198.43,196.47,199.43,98.44,208.70,177.93,116.45,170.40,132.98,111.35,94.30,50.58,97.72,79.29,53.42,71.33,42.21,39.02,33.73,20.09,36.26,28.88,11.60,22.16
28.56,23.86,25.22,24.91,16.14,14.83,63.01,39.02,46.39,96.47,61.28,68.01,28.27,136.67,128.83,103.65,202.94,132.58,143.89,118.77,233.34,267.19,113.19,267.67,254.39,207.63,238.72,106.90,396.68,189.27,163.16,316.82,220.87,266.62,185.33,103.06,306.38,168.79,272.00,249.13,191.67,240.94,145.53,104.27,216.25,113.06,180.35,164.34,116.29,135.74,84.74,80.34,130.74,43.85,52.16,65.64,44.84,47.50,29.24,20.79,38.57,27.72,11.93,21.52
15.12,15.88,31.10,25.91,31.70,36.45,42.38,51.78,69.14,67.86,82.19,84.85,71.04,82.25,126.07,85.45,156.07,170.20,128.47,122.88,126.88,200.97,249.02,207.72,204.39,198.56,247.12,257.70,235.29,228.70,222.85,279.84,248.86,216.88,278.97,252.79,212.84,256.44,240.27,228.07,221.23,210.22,194.04,171.36,161.33,183.07,140.34,138.97,124.38,116.41,132.52,98.94,88.81,76.67,62.29,38.29,38.46,47.98,50.19,33.44,28.83,15.95,6.67,25.04
18.80,14.40,14.17,29.23,34.02,45.29,27.67,38.65,57.55,89.63,76.67,69.33,107.12,114.24,94.79,123.37,135.11,108.69,202.99,151.72,156.78,251.02,210.22,192.52,192.11,196.75,254.58,217.61,309.18,286.86,183.05,301.83,217.88,249.71,253.34,134.17,192.80,187.44,210.35,239.48,225.45,151.19,180.18,201.99,134.55,157.38,139.74,121.32,128.93,127.91,97.21,87.78,80.55,68.83,77.73,48.58,51.60,40.78,40.13,29.61,24.81,23.71,20.57,18.00
6.96,30.45,24.69,24.91,42.27,25.71,16.15,57.60,74.61,35.19,105.72,89.47,63.23,47.77,191.87,88.48,120.77,216.19,133.61,170.94,196.15,287.98,154.43,242.34,291.23,187.68,260.17,207.11,385.99,170.54,203.95,321.82,253.85,235.78,141.95,241.12,266.29,250.85,298.30,212.28,189.14,175.45,150.92,258.86,122.20,167.66,169.60,129.60,131.97,63.50,110.50,101.54,71.64,93.23,56.21,53.17,47.47,29.75,51.14,24.50,20.39,26.29,19.50,22.72
15.36,23.37,24.06,29.43,28.33,26.12,14.07,66.04,67.61,41.02,111.82,80.89,71.04,35.31,183.59,91.52,123.53,213.20,122.69,159.96,166.99,267.96,122.90,249.94,287.72,169.55,252.71,128.85,371.40,181.38,195.99,346.80,245.86,257.67,153.78,245.98,281.56,247.12,291.04,207.02,204.34,173.02,100.10,246.47,124.94,163.16,172.59,121.32,124.38,58.90,107.18,101.91,71.31,89.74,53.68,52.51,48.03,16.15,45.84,27.40,19.08,27.54,20.08,22.16
16.80,6.75,28.34,23.80,26.13,52.50,28.15,41.65,25.16,92.16,54.60,77.58,128.32,89.73,117.79,64.21,147.24,151.09,122.69,213.50,172.82,196.35,181.92,133.41,282.46,158.67,281.62,277.74,205.15,253.34,100.48,359.79,225.87,211.91,306.58,199.31,268.20,207.95,178.62,279.83,127.50,223.96,216.37,171.36,209.38,119.48,102.12,177.02,83.43,122.39,110.08,82.94,91.45,52.57,57.48,90.81,32.08,40.78,39.04,23.92,28.93,18.80,13.66,23.68
25.20,12.10,30.66,25.81,30.54,36.18,25.27,45.40,74.83,46.33,95.84,78.57,97.08,112.58,79.14,127.42,176.47,78.83,185.64,190.85,170.63,212.52,142.30,108.08,317.55,144.16,203.29,280.61,215.84,288.83,211.91,178.90,380.78,292.49,141.95,283.90,246.25,262.97,237.55,173.69,130.88,249.02,166.32,153.13,204.58,125.90,162.44,135.66,101.12,115.03,136.26,56.54,71.64,82.48,63.05,64.33,40.90,35.34,31.28,40.29,17.98,18.80,26.00,22.32
12.72,33.82,19.16,30.83,42.85,29.92,41.90,17.64,73.30,82.79,39.79,109.94,104.14,89.73,111.35,32.36,194.12,152.88,106.63,230.67,172.09,204.82,204.56,96.26,299.13,213.07,107.24,287.29,247.93,261.23,252.69,146.92,337.81,311.39,140.97,289.73,254.84,234.06,246.62,158.77,200.12,261.96,117.04,180.84,203.21,147.74,177.97,124.08,85.45,141.72,110.08,47.61,89.80,72.90,68.36,64.33,38.46,28.79,42.17,28.80,19.59,25.84,20.08,21.76
