15.36,20.08,26.74,18.48,33.56,34.14,44.30,49.91,44.64,52.41,93.52,63.06,108.24,105.93,117.33,132.47,107.54,86.59,217.76,133.18,215.11,208.67,211.02,253.31,181.58,167.74,315.19,202.34,217.79,291.79,246.73,285.84,224.87,217.87,183.35,300.43,161.30,249.91,232.11,223.69,229.67,181.11,140.91,239.90,163.39,138.75,179.16,132.90,145.11,108.59,89.73,55.05,107.30,53.44,62.79,57.33,48.78,44.94,28.70,26.59,19.59,27.45,13.66,20.96
5.76,29.21,15.33,33.95,30.89,37.00,37.26,27.77,88.40,50.13,72.61,101.68,82.94,113.82,91.10,58.65,187.50,95.55,196.56,188.10,167.71,217.14,139.07,126.66,291.23,155.04,298.40,254.84,259.59,281.93,190.02,176.90,334.81,179.08,312.49,263.48,267.24,275.09,184.06,139.48,282.87,136.64,223.30,198.34,166.13,175.36,109.88,90.44,180.00,100.31,86.82,114.19,81.55,79.87,56.72,46.39,32.27,49.74,25.03,30.89,26.92,22.90,22.05,17.36
6.72,28.14,15.95,35.65,29.61,40.13,36.94,29.08,88.40,39.75,100.78,84.85,95.22,106.35,80.06,155.73,154.41,133.18,201.70,166.13,201.26,157.08,103.49,283.71,140.35,262.94,251.78,220.48,280.01,174.48,152.21,311.82,165.91,288.51,241.52,240.15,267.24,168.79,176.80,271.93,146.92,232.05,188.65,185.21,186.04,119.48,91.97,171.51,85.45,127.91,109.25,94.47,91.12,56.34,39.50,72.65,35.27,35.66,39.99,28.45,29.03,19.07,16.79,21.44
10.40,6.83,32.53,17.88,40.53,43.39,43.66,52.35,42.23,62.03,89.45,55.46,113.07,101.78,120.09,121.35,103.68,161.84,195.92,130.44,210.01,178.64,211.83,207.72,170.18,101.55,298.40,152.71,258.62,271.09,262.64,290.83,192.89,158.18,373.61,224.59,183.25,296.54,242.99,242.11,191.67,167.36,109.34,242.82,131.12,180.50,158.85,142.83,141.57,92.94,71.04,127.20,94.75,48.50,78.74,59.08,49.34,40.78,29.52,15.21,32.04,17.82,19.67,25.68
14.00,14.15,23.35,41.28,29.61,42.30,37.42,16.51,69.80,71.91,51.41,112.91,96.33,113.82,91.10,59.16,195.22,97.34,199.77,201.83,174.28,208.67,138.26,249.94,278.95,160.48,315.19,270.11,263.48,233.63,122.37,389.78,219.87,214.89,318.41,217.79,272.02,164.12,94.29,332.46,136.79,221.54,219.45,180.11,208.70,107.92,64.50,209.56,70.28,128.83,108.01,95.59,94.09,42.98,28.86,80.52,26.08,44.94,37.81,31.00,29.53,15.24,9.79,30.24
18.08,17.86,22.99,20.59,28.91,32.37,35.50,22.51,54.70,51.90,64.77,76.59,99.68,103.85,125.15,135.51,93.20,50.76,274.29,180.55,222.40,228.69,187.58,141.86,239.48,266.56,163.19,314.97,257.65,302.63,229.81,174.90,397.77,215.89,251.37,300.43,241.47,284.42,179.52,116.67,302.29,147.15,243.32,202.72,181.92,184.36,102.72,179.78,159.27,81.44,132.10,93.73,91.12,67.96,37.98,82.93,44.65,30.87,43.25,27.87,29.63,18.45,10.86,31.76
20.72,20.90,24.78,25.21,33.33,35.77,42.06,46.34,50.11,61.78,68.83,77.25,87.41,95.96,109.51,131.97,140.62,145.72,159.31,176.43,188.86,182.49,192.43,222.07,209.65,229.39,215.41,229.07,233.34,229.69,227.82,247.86,247.86,244.74,257.29,275.15,236.70,236.86,238.46,215.79,195.90,213.45,202.51,163.34,211.44,172.79,149.30,124.08,120.34,132.05,98.87,102.28,78.90,86.26,60.26,65.64,44.28,35.82,27.61,32.86,21.29,25.13,19.17,20.32
23.04,19.75,21.39,23.80,28.10,33.19,38.70,39.78,50.76,62.03,66.51,80.55,98.56,100.95,113.65,140.06,148.90,166.62,188.21,183.98,222.40,220.22,205.36,201.81,220.18,233.92,231.26,213.80,235.29,216.87,226.83,241.86,243.86,248.72,245.46,240.15,229.07,223.80,223.95,220.18,206.03,200.51,190.96,169.90,164.76,153.52,144.52,138.97,114.27,109.97,100.11,92.24,83.20,71.16,65.07,53.61,45.22,40.14,31.42,23.57,23.80,22.99,20.90,21.12
13.76,24.93,25.22,21.09,34.37,33.19,44.30,49.16,44.42,74.44,91.19,68.34,109.72,115.90,120.09,135.51,118.01,109.88,210.69,133.18,173.55,210.21,190.81,216.16,196.49,162.30,246.18,271.06,196.40,257.29,264.63,269.85,248.86,229.81,180.40,274.18,258.65,173.45,255.68,229.83,219.54,201.32,172.48,122.50,194.28,159.95,114.06,150.00,132.98,123.31,103.85,91.50,56.45,94.97,60.51,44.64,57.04,41.10,33.60,28.91,22.30,12.48,28.06,16.00
20.88,22.22,19.87,24.61,28.57,31.42,39.02,42.59,58.20,56.21,62.44,87.16,92.99,83.08,108.13,117.30,132.35,151.69,172.79,179.18,171.36,167.09,195.66,179.85,223.69,238.46,243.39,235.75,213.90,229.69,210.91,219.87,255.85,241.75,229.69,219.73,240.52,245.25,216.70,209.65,178.16,228.81,206.36,134.17,208.01,174.08,134.97,135.11,107.70,147.24,121.30,101.17,94.42,69.99,68.36,56.89,47.84,39.02,42.17,26.36,25.21,22.01,23.37,16.56
